#Position (bp)	Coverage
7.611899755E8	0.0
7.614088655E8	0.0
7.616277555E8	0.0
7.618466455E8	0.0
7.620655355E8	0.0
7.622844255E8	0.0
7.625033155E8	0.0
7.627222055E8	0.0
7.629410955E8	0.0
7.631599855E8	0.0
7.633788755E8	0.0
7.635977655E8	0.0
7.638166555E8	0.0
7.640355455E8	0.0
7.642544355E8	0.0
7.644733255E8	0.0
7.646922155E8	0.0
7.649111055E8	0.0
7.651299955E8	0.0
7.653488855E8	0.0
7.655677755E8	0.0
7.657866655E8	0.0
7.660055555E8	0.0
7.662244455E8	0.0
7.664433355E8	0.0
7.666622255E8	0.0
7.668811155E8	0.0
7.671000055E8	0.0
7.673188955E8	0.0
7.675377855E8	0.0
7.677566755E8	0.0
7.679755655E8	0.0
7.681944555E8	0.0
7.684133455E8	0.0
7.686322355E8	0.0
7.688511255E8	0.0
7.690700155E8	0.0
7.692889055E8	0.0
7.695077955E8	0.0
7.697266855E8	0.0
7.699455755E8	0.0
7.701644655E8	0.0
7.703833555E8	0.0
7.706022455E8	0.0
7.708211355E8	0.0
7.710400255E8	0.0
7.712589155E8	0.0
7.714778055E8	0.0
7.716966955E8	0.0
7.719155855E8	0.0
7.721344755E8	0.0
7.723533655E8	0.0
7.725722555E8	0.0
7.727911455E8	0.0
7.730100355E8	0.0
7.732289255E8	0.0
7.734478155E8	0.0
7.736667055E8	0.0
7.738855955E8	0.0
7.741044855E8	0.0
7.743233755E8	0.0
7.745422655E8	0.0
7.747611555E8	0.0
7.749800455E8	0.0
7.751989355E8	0.0
7.754178255E8	0.0
7.756367155E8	0.0
7.758556055E8	0.0
7.760744955E8	0.0
7.762933855E8	0.0
7.765122755E8	0.0
7.767311655E8	0.0
7.769500555E8	0.0
7.771689455E8	0.0
7.773878355E8	0.0
7.776067255E8	0.0
7.778256155E8	0.0
7.780445055E8	0.0
7.782633955E8	0.0
7.784822855E8	0.0
7.787011755E8	0.0
7.789200655E8	0.0
7.791389555E8	0.0
7.793578455E8	0.0
7.795767355E8	0.0
7.797956255E8	0.0
7.800145155E8	0.0
7.802334055E8	0.0
7.804522955E8	5.345150532230801E-4
7.806711855E8	0.0
7.808900755E8	0.0
7.811089655E8	0.0
7.813278555E8	0.0
7.815467455E8	0.0
7.817656355E8	0.0
7.819845255E8	0.0
7.822034155E8	0.0
7.824223055E8	0.0
7.826411955E8	0.0
7.828600855E8	0.0
7.830789755E8	0.0
7.832978655E8	0.0
7.835167555E8	0.0
7.837356455E8	0.0
7.839545355E8	0.0
7.841734255E8	0.0
7.843923155E8	0.0
7.846112055E8	0.0
7.848300955E8	0.0
7.850489855E8	0.0
7.852678755E8	0.0
7.854867655E8	0.0
7.857056555E8	0.0
7.859245455E8	0.0
7.861434355E8	0.0
7.863623255E8	0.0
7.865812155E8	0.0
7.868001055E8	0.0
7.870189955E8	0.0
7.872378855E8	0.0
7.874567755E8	0.0
7.876756655E8	0.0
7.878945555E8	0.0
7.881134455E8	0.0
7.883323355E8	0.0
7.885512255E8	0.0
7.887701155E8	0.0
7.889890055E8	0.0
7.892078955E8	0.0
7.894267855E8	0.0
7.896456755E8	0.0
7.898645655E8	0.0
7.900834555E8	0.0
7.903023455E8	0.0
7.905212355E8	0.0
7.907401255E8	0.0
7.909590155E8	0.0
7.911779055E8	0.0
7.913967955E8	0.0
7.916156855E8	0.0
7.918345755E8	0.0
7.920534655E8	0.0
7.922723555E8	0.0
7.924912455E8	0.0
7.927101355E8	0.0
7.929290255E8	0.0
7.931479155E8	0.0
7.933668055E8	0.0
7.935856955E8	0.0
7.938045855E8	0.0
7.940234755E8	0.0
7.942423655E8	0.0
7.944612555E8	0.0
7.946801455E8	0.0
7.948990355E8	0.0
7.951179255E8	0.0
7.953368155E8	0.0
7.955557055E8	0.0
7.957745955E8	0.0
7.959934855E8	0.0
7.962123755E8	0.0
7.964104575E8	0.0
7.965199025E8	0.0
7.966501555E8	0.0
7.968690455E8	0.0
7.970879355E8	0.0
7.973068255E8	0.0
7.975257155E8	0.0
7.977446055E8	0.0
7.979634955E8	0.0
7.981823855E8	0.0
7.984012755E8	0.0
7.986201655E8	0.0
7.988390555E8	0.0
7.990579455E8	0.0
7.992768355E8	0.0
7.994957255E8	0.0
7.997146155E8	0.0
7.999335055E8	0.0
8.001523955E8	0.0
8.003712855E8	0.0
8.005901755E8	0.0
8.008090655E8	0.0
8.010279555E8	0.0
8.012468455E8	0.0
8.014657355E8	0.0
8.016846255E8	0.0
8.019035155E8	0.0
8.021224055E8	0.0
8.023412955E8	0.0
8.025601855E8	0.0
8.027790755E8	0.0
8.029979655E8	0.0
8.032168555E8	0.0
8.034357455E8	0.0
8.036546355E8	0.0
8.038735255E8	0.0
8.040924155E8	0.0
8.043113055E8	0.0
8.045301955E8	0.0
8.047490855E8	0.0
8.049679755E8	0.0
8.051868655E8	0.0
8.054057555E8	0.0
8.056246455E8	0.0
8.058435355E8	0.0
8.060624255E8	0.0
8.062813155E8	0.0015578601123852163
8.065002055E8	0.0
8.067190955E8	0.0
8.069379855E8	0.0
8.071568755E8	0.0
8.073757655E8	0.0
8.075946555E8	0.0
8.078135455E8	0.0
8.080324355E8	0.0
8.082513255E8	0.0
8.084702155E8	0.0
8.086891055E8	0.0
8.089079955E8	0.0
8.091268855E8	0.0
8.093457755E8	0.0
8.095646655E8	0.0
8.097835555E8	0.0
8.100024455E8	0.0
8.102213355E8	0.0
8.104402255E8	0.0
8.106591155E8	0.0
8.108780055E8	0.0
8.110968955E8	0.0
8.113157855E8	0.0
8.115346755E8	0.0
8.117535655E8	0.0
8.119724555E8	0.0017406003015213122
8.121913455E8	0.0
8.124102355E8	0.0
8.126291255E8	0.0
8.128480155E8	0.0
8.130669055E8	0.0
8.132857955E8	0.0
8.135046855E8	0.0
8.137235755E8	0.0
8.139424655E8	0.0
8.141613555E8	0.0
8.143802455E8	0.0
8.145991355E8	0.0
8.148180255E8	0.0
8.150369155E8	0.0
8.152558055E8	0.0
8.154746955E8	0.0
8.156935855E8	0.0
8.159124755E8	0.0
8.161313655E8	0.0
8.163502555E8	0.0
8.165691455E8	0.0
8.167880355E8	0.0
8.170069255E8	0.0
8.172258155E8	0.0
8.174447055E8	0.0
8.176635955E8	0.0
8.178824855E8	0.0
8.181013755E8	0.0
8.183202655E8	0.0
8.185391555E8	0.0
8.187580455E8	0.0
8.189769355E8	0.0
8.191958255E8	0.0
8.194147155E8	0.0
8.196336055E8	0.0
8.198524955E8	0.0
8.200713855E8	0.0
8.202902755E8	0.0
8.205091655E8	0.0
8.207280555E8	0.0
8.209469455E8	0.0
8.211658355E8	0.0
8.213847255E8	0.0
8.216036155E8	0.0
8.218225055E8	0.0
8.220413955E8	0.0
8.222602855E8	0.0
8.224791755E8	0.0
8.226980655E8	0.0
8.229169555E8	0.0
8.231358455E8	0.0
8.233547355E8	0.0
8.235736255E8	0.0
8.237925155E8	0.0
8.240114055E8	0.0
8.242302955E8	0.0
8.244491855E8	0.0
8.246680755E8	0.0
8.248869655E8	0.0
8.251058555E8	0.0
8.253247455E8	0.0
8.255436355E8	0.0
8.257625255E8	0.0
8.259814155E8	0.0
8.262003055E8	0.0
8.264191955E8	0.0
8.266380855E8	0.0
8.268569755E8	0.0
8.270758655E8	0.0
8.272947555E8	0.0
8.275136455E8	0.0
8.277325355E8	0.0
8.279514255E8	0.0
8.281703155E8	0.0
8.283892055E8	0.0
8.286080955E8	0.0
8.288269855E8	0.0
8.290458755E8	0.0
8.292647655E8	0.0
8.294836555E8	0.0
8.297025455E8	0.0
8.299214355E8	0.0
8.301403255E8	0.0
8.303592155E8	0.0
8.305781055E8	0.0
8.307969955E8	0.0
8.310158855E8	0.0
8.312347755E8	0.0
8.314536655E8	0.0
8.316725555E8	0.0
8.318366625E8	0.0
8.319461075E8	0.0
8.321103355E8	0.0
8.323292255E8	0.0
8.325481155E8	0.0
8.327670055E8	0.0
8.329858955E8	0.0
8.332047855E8	0.0
8.334236755E8	0.0
8.336425655E8	0.0
8.338614555E8	0.0
8.340803455E8	0.0
8.342992355E8	0.0
8.345181255E8	0.0
8.347370155E8	0.0
8.349559055E8	0.0
8.351747955E8	0.0
8.353936855E8	0.0
8.356125755E8	0.0
8.358314655E8	0.0
8.360503555E8	0.0
8.362692455E8	0.0
8.364881355E8	0.0
8.367070255E8	0.0
8.369259155E8	0.0
8.371448055E8	0.0
8.373636955E8	0.0
8.375825855E8	0.0
8.378014755E8	0.0
8.380203655E8	0.0
8.382392555E8	0.0
8.384581455E8	0.0
8.386770355E8	0.0
8.388959255E8	0.0
8.391148155E8	0.0
8.393337055E8	0.0
8.395525955E8	0.0
8.397714855E8	0.0
8.399903755E8	0.0
8.402092655E8	0.0
8.404281555E8	0.0
8.406470455E8	0.0
8.408659355E8	0.0
8.410848255E8	0.0
8.413037155E8	0.0
8.415226055E8	0.0
8.417414955E8	0.0
8.419603855E8	0.0
8.421792755E8	0.0
8.423981655E8	0.0
8.426170555E8	0.0
8.428359455E8	0.0
8.430548355E8	0.0
8.432737255E8	0.0
8.434926155E8	0.0
8.437115055E8	0.0
8.439303955E8	0.0
8.441492855E8	0.0
8.443681755E8	0.0
8.445870655E8	0.0
8.448059555E8	0.0
8.450248455E8	0.0
8.452437355E8	0.0
8.454626255E8	0.0
8.456815155E8	0.0
8.459004055E8	0.0
8.461192955E8	0.0
8.463381855E8	0.0
8.465570755E8	0.0
8.467759655E8	0.0
8.469948555E8	0.0
8.472137455E8	0.0
8.474326355E8	0.0
8.476515255E8	0.0
8.478704155E8	0.0
8.480893055E8	0.0
8.483081955E8	0.0
8.485270855E8	0.0
8.487459755E8	0.0
8.489648655E8	0.0
8.491837555E8	0.0
8.494026455E8	0.0
8.496215355E8	0.0
8.498404255E8	0.0
8.500593155E8	0.0
8.502782055E8	0.0
8.504970955E8	0.0
8.507159855E8	0.0
8.509348755E8	0.0
8.511537655E8	0.0
8.513726555E8	0.0
8.515915455E8	0.0
8.518104355E8	0.0
8.520293255E8	0.0
8.522482155E8	0.0
8.524671055E8	0.0
8.526859955E8	0.0
8.529048855E8	0.0
8.531237755E8	0.0
8.533426655E8	0.013088766046872858
8.535615555E8	0.0
8.537804455E8	0.0
8.539993355E8	0.0
8.542182255E8	0.0
8.544371155E8	0.0
8.546560055E8	0.0
8.548748955E8	0.0
8.550937855E8	0.0
8.553126755E8	0.0
8.555315655E8	0.0
8.557504555E8	0.0
8.559693455E8	0.0
8.561882355E8	0.0
8.564071255E8	0.0
8.566260155E8	0.0
8.568449055E8	0.0
8.570637955E8	0.0
8.572826855E8	0.0
8.575015755E8	0.0
8.577204655E8	0.0
8.579393555E8	0.0
8.581582455E8	0.0
8.583771355E8	0.0
8.585960255E8	0.0
8.588149155E8	0.0
8.590338055E8	0.0
8.592526955E8	0.0
8.594715855E8	0.0
8.596904755E8	0.0
8.599093655E8	0.0
8.601282555E8	0.0
8.603471455E8	0.0
8.605660355E8	0.0
8.607849255E8	0.0
8.610038155E8	0.0
8.612227055E8	0.0
8.614415955E8	0.0
8.616604855E8	0.0
8.618793755E8	0.0
8.620982655E8	0.0
8.623171555E8	0.0
8.625360455E8	0.0
8.627549355E8	0.0
8.629738255E8	0.0
8.631927155E8	0.0
8.634116055E8	0.0
8.636304955E8	0.0
8.638493855E8	0.0
8.640682755E8	0.0
8.642871655E8	0.0
8.645060555E8	0.0
8.647249455E8	0.0
8.649438355E8	0.0
8.651627255E8	0.0
8.653816155E8	0.0
8.656005055E8	0.0
8.658193955E8	0.001311160857051487
8.660382855E8	0.0
8.662571755E8	0.0
8.664760655E8	0.0
8.666949555E8	0.0
8.669138455E8	0.0
8.671327355E8	0.0
8.673516255E8	0.0
8.675705155E8	0.0
8.677894055E8	0.0
8.680082955E8	0.0
8.682271855E8	0.0
8.684460755E8	0.0
8.686649655E8	0.0
8.688838555E8	0.0
8.691027455E8	0.0
8.693216355E8	0.0
8.695405255E8	0.0
8.697594155E8	0.0
8.699783055E8	0.0
8.701971955E8	0.0
8.704160855E8	0.0
8.706349755E8	0.0
8.70822104E8	0.0
8.70931549E8	0.0
8.710727555E8	0.0
8.712916455E8	0.0
8.715105355E8	0.0
8.717294255E8	0.0
8.719483155E8	0.0
8.721672055E8	0.0
8.723860955E8	0.0
8.726049855E8	0.0
8.728238755E8	0.0
8.730427655E8	0.0
8.732616555E8	0.0
8.734805455E8	0.0
8.736994355E8	0.0
8.739183255E8	0.0
8.741372155E8	0.0
8.743561055E8	0.0
8.745749955E8	0.0
8.747938855E8	0.0
8.750127755E8	0.0
8.752316655E8	0.0
8.754505555E8	0.0
8.756694455E8	0.0
8.758883355E8	0.0
8.761072255E8	0.0
8.763261155E8	0.0
8.765450055E8	0.0
8.767638955E8	0.0
8.769827855E8	0.0
8.772016755E8	0.0
8.774205655E8	0.0
8.776394555E8	0.0
8.778583455E8	0.0
8.780772355E8	0.0
8.782961255E8	0.0
8.785150155E8	0.0
8.787339055E8	0.0
8.789527955E8	0.0
8.791716855E8	0.0
8.793905755E8	0.0
8.796094655E8	0.0
8.798283555E8	0.0
8.800472455E8	0.0
8.802661355E8	0.0
8.804850255E8	0.0
8.807039155E8	0.0
8.809228055E8	0.0
8.811416955E8	0.0
8.813605855E8	0.0
8.815794755E8	0.0
8.817983655E8	0.0
8.820172555E8	0.0
8.822361455E8	0.0
8.824550355E8	0.0
8.826739255E8	0.0
8.828928155E8	0.0
8.831117055E8	0.0
8.833305955E8	0.0
8.835494855E8	0.0
8.837683755E8	0.0
8.839872655E8	0.0
8.842061555E8	0.0
8.844250455E8	0.0
8.846439355E8	0.0
8.848628255E8	0.0
8.850817155E8	0.0
8.853006055E8	0.0
8.855194955E8	0.0
8.857383855E8	0.0
8.859572755E8	0.0
8.861761655E8	0.0
8.863950555E8	0.0
8.866139455E8	0.0
8.868328355E8	0.0
8.870517255E8	0.0
8.872706155E8	0.0
8.874895055E8	0.0
8.877083955E8	0.0
8.879272855E8	0.0
8.881461755E8	0.0
8.883650655E8	0.0
8.885839555E8	0.0
8.888028455E8	0.0
8.890217355E8	0.0
8.892406255E8	0.0
8.894595155E8	0.0
8.896784055E8	0.0
8.898972955E8	0.0
8.901161855E8	0.0
8.903350755E8	0.0
8.905539655E8	0.0
8.907728555E8	0.0
8.909917455E8	0.0
8.912106355E8	0.0
8.914295255E8	0.0
8.916484155E8	0.0
8.918673055E8	0.0
8.920861955E8	0.0
8.923050855E8	0.0
8.925239755E8	0.0
8.927428655E8	0.0
8.929617555E8	0.0
8.931806455E8	0.0
8.933995355E8	0.0
8.936184255E8	0.0
8.938373155E8	0.0
8.940562055E8	0.0
8.942750955E8	0.0
8.944939855E8	0.0
8.947128755E8	0.0
8.949317655E8	0.0
8.951506555E8	0.0
8.953695455E8	0.0
8.955884355E8	0.0
8.958073255E8	0.0
8.960262155E8	0.0
8.962451055E8	0.0
8.964639955E8	0.0
8.966828855E8	0.0
8.969017755E8	0.0
8.971206655E8	0.0
8.973395555E8	0.0
8.975584455E8	0.0
8.977773355E8	0.0
8.979962255E8	0.0
8.982151155E8	0.0
8.984340055E8	0.0
8.986528955E8	0.0
8.988717855E8	0.0
8.990906755E8	0.0
8.993095655E8	0.0
8.995284555E8	0.0
8.997473455E8	0.0
8.999662355E8	0.0
9.001851255E8	0.0
9.004040155E8	0.0
9.006229055E8	0.0
9.008417955E8	0.0
9.010606855E8	0.0
9.012795755E8	0.0
9.014984655E8	0.0
9.017173555E8	0.0
9.019362455E8	0.0
9.021551355E8	0.0
9.023740255E8	0.0
9.025929155E8	0.0
9.028118055E8	0.0
9.030306955E8	0.0
9.032495855E8	0.0
9.034684755E8	0.0
9.036873655E8	0.0
9.039062555E8	0.0
9.041251455E8	0.0
9.043440355E8	0.0
9.045629255E8	0.0
9.047818155E8	0.0
9.050007055E8	0.0
9.052195955E8	0.0
9.054384855E8	0.0
9.056573755E8	0.0
9.058762655E8	0.0
9.060951555E8	0.0
9.063140455E8	0.0
9.065329355E8	0.0
9.067518255E8	0.0
9.069707155E8	0.0
9.071896055E8	0.0
9.074084955E8	0.0
9.076273855E8	0.0
9.078462755E8	0.0
9.080651655E8	0.0
9.082840555E8	0.0
9.085029455E8	0.0
9.087218355E8	0.0
9.089407255E8	0.0
9.091596155E8	0.0
9.093785055E8	0.0
9.095973955E8	0.0
9.098162855E8	0.0
9.100351755E8	0.0
9.102540655E8	0.0
9.104729555E8	0.0
9.106918455E8	0.0
9.109107355E8	0.0
9.111296255E8	0.0
9.113485155E8	0.0
9.115674055E8	0.0
9.117862955E8	0.0
9.120051855E8	0.0
9.122240755E8	0.0
9.124429655E8	0.0
9.126618555E8	0.0
9.128807455E8	0.0
9.130996355E8	0.0
9.133185255E8	0.0
9.135374155E8	0.0
9.137563055E8	0.0
9.139751955E8	0.0
9.141940855E8	0.0
9.144129755E8	0.0
9.146318655E8	0.0
9.148507555E8	0.0
9.150696455E8	0.0
9.152885355E8	0.0
9.155074255E8	0.0
9.157263155E8	0.0
9.159265525E8	0.0
9.160359975E8	0.0
9.161640955E8	0.0
9.163829855E8	0.0
9.166018755E8	0.0
9.168207655E8	0.0
9.170396555E8	0.0
9.172585455E8	0.0
9.174774355E8	0.0
9.176963255E8	0.0
9.179152155E8	0.0
9.181341055E8	0.0
9.183529955E8	0.0016263876833112522
9.185718855E8	0.0
9.187907755E8	0.0
9.190096655E8	0.0
9.192285555E8	0.0
9.194474455E8	0.0
9.196663355E8	0.0
9.198852255E8	0.0
9.201041155E8	0.0
9.203230055E8	0.0
9.205418955E8	0.0
9.207607855E8	0.0
9.209796755E8	0.0
9.211985655E8	0.0
9.214174555E8	0.0
9.216363455E8	0.0
9.218552355E8	0.0
9.220741255E8	0.0
9.222930155E8	0.0
9.225119055E8	0.0
9.227307955E8	0.0
9.229496855E8	0.0
9.231685755E8	0.0
9.233874655E8	3.4866782402119787
9.236063555E8	0.12325368906756819
9.238252455E8	0.0
9.240441355E8	0.0
9.242630255E8	0.0
9.244819155E8	0.0
9.247008055E8	0.0
9.249196955E8	0.0
9.251385855E8	0.0
9.253574755E8	0.0
9.255763655E8	0.0
9.257952555E8	0.0
9.260141455E8	0.0
9.262330355E8	0.0
9.264519255E8	0.0
9.266708155E8	0.0
9.268897055E8	0.0
9.271085955E8	0.0
9.273274855E8	0.0
9.275463755E8	0.0
9.277652655E8	0.0
9.279841555E8	0.0
9.282030455E8	0.0
9.284219355E8	0.0
9.286408255E8	0.0
9.288597155E8	0.0
9.290786055E8	0.0
9.292974955E8	0.0
9.295163855E8	0.0
9.297352755E8	0.0
9.299541655E8	0.0
9.301730555E8	0.0
9.303919455E8	0.0
9.306108355E8	0.0
9.308297255E8	0.0
9.310486155E8	0.0
9.312675055E8	0.0
9.314863955E8	0.0
9.317052855E8	0.0
9.319241755E8	0.0
9.321430655E8	0.0
9.323619555E8	0.0
9.325808455E8	0.0
9.327997355E8	0.0
9.330186255E8	0.0
9.332375155E8	0.0
9.334564055E8	0.0
9.336752955E8	0.0
9.338941855E8	0.0
9.341130755E8	0.0
9.343319655E8	0.0
9.345508555E8	0.0
9.347697455E8	0.0
9.349886355E8	0.0
9.352075255E8	0.0
9.354264155E8	0.0
9.356453055E8	0.0
9.358641955E8	0.0
9.360830855E8	0.0
9.363019755E8	0.0
9.365208655E8	0.0
9.367397555E8	0.0
9.369586455E8	0.0
9.371775355E8	0.0
9.373964255E8	0.0
9.376153155E8	0.0
9.378342055E8	0.0
9.380530955E8	0.0
9.382719855E8	0.0
9.384908755E8	0.0
9.387097655E8	0.0
9.389286555E8	0.0
9.391475455E8	0.0
9.393664355E8	0.0
9.395853255E8	0.0
9.398042155E8	0.0
9.400231055E8	0.0
9.402419955E8	0.0
9.404608855E8	0.0
9.406797755E8	0.0
9.408986655E8	0.0
9.411175555E8	0.0
9.413364455E8	0.0
9.415553355E8	0.0
9.417742255E8	0.0
9.419931155E8	0.0
9.422120055E8	0.0
9.424308955E8	0.0
9.426497855E8	0.0
9.428686755E8	0.0
9.430875655E8	0.0
9.433064555E8	0.0
9.435253455E8	0.0
9.437442355E8	0.0
9.439631255E8	0.0
9.441820155E8	0.0
9.444009055E8	0.0
9.446197955E8	0.0
9.448386855E8	0.0
9.450575755E8	0.0
9.452764655E8	0.0
9.454953555E8	0.0
9.457142455E8	0.0
9.459331355E8	0.0
9.461520255E8	0.0
9.463709155E8	0.0
9.465898055E8	0.0
9.468086955E8	0.0
9.470275855E8	0.0
9.472464755E8	0.0
9.474653655E8	0.0
9.476842555E8	0.0
9.479031455E8	0.0
9.481220355E8	0.0
9.483409255E8	0.0
9.485598155E8	0.0
9.487787055E8	0.0
9.489975955E8	0.0
9.492164855E8	0.0
9.494353755E8	0.0
9.496542655E8	0.0
9.498731555E8	0.0
9.500920455E8	0.0
9.503109355E8	0.0
9.505298255E8	0.0
9.507487155E8	0.0
9.509676055E8	0.0
9.511864955E8	0.0
9.514053855E8	0.0
9.516242755E8	0.0
9.518431655E8	0.0
9.520620555E8	0.0
9.522809455E8	0.0
9.524998355E8	0.0
9.527187255E8	0.0
9.529376155E8	0.0
9.531565055E8	0.0
9.533753955E8	0.0
9.535942855E8	0.0
9.538131755E8	0.0
9.54002308E8	0.0
9.54111753E8	0.0
9.542509555E8	0.0
9.544698455E8	0.0
9.546887355E8	0.0
9.549076255E8	0.0
9.551265155E8	0.0
9.553454055E8	0.0
9.555642955E8	0.0
9.557831855E8	0.0
9.560020755E8	0.0
9.562209655E8	0.0
9.564398555E8	0.0
9.566587455E8	0.0
9.568776355E8	0.0
9.570965255E8	0.0
9.573154155E8	0.0
9.575343055E8	0.0
9.577531955E8	0.0
9.579720855E8	0.0
9.581909755E8	0.0
9.584098655E8	0.0
9.586287555E8	0.0
9.588476455E8	0.0
9.590665355E8	0.0
9.592854255E8	0.0
9.595043155E8	0.0
9.597232055E8	0.0
9.599420955E8	0.0
9.601609855E8	0.0
9.603798755E8	0.0
9.605987655E8	0.02183745260176344
9.608176555E8	1.2717666407784731
9.610365455E8	0.0
9.612554355E8	0.0
9.614743255E8	0.0
9.616932155E8	0.0
9.619121055E8	0.0
9.621309955E8	0.0
9.623498855E8	0.0
9.625687755E8	0.0
9.627876655E8	0.0
9.630065555E8	0.0
9.632254455E8	0.0
9.634443355E8	0.0
9.636632255E8	0.0
9.638821155E8	0.0
9.641010055E8	0.0
9.643198955E8	0.0
9.645387855E8	0.0
9.647576755E8	0.0
9.649765655E8	0.0
9.651954555E8	0.0
9.654143455E8	0.0
9.656332355E8	0.0
9.658521255E8	0.0
9.660710155E8	0.0
9.662899055E8	0.0
9.665087955E8	0.0
9.667276855E8	0.0
9.669465755E8	0.0
9.671654655E8	0.0
9.673843555E8	0.0
9.676032455E8	0.0
9.678221355E8	0.0
9.680410255E8	0.0
9.682599155E8	0.0
9.684788055E8	0.0
9.686976955E8	0.0
9.689165855E8	0.0
9.691354755E8	0.0
9.693543655E8	0.0
9.695732555E8	0.0
9.697921455E8	0.0
9.700110355E8	0.0
9.702299255E8	0.0
9.704488155E8	0.0
9.706677055E8	0.0
9.708865955E8	0.0
9.711054855E8	0.0
9.713243755E8	0.0
9.715432655E8	0.0
9.717621555E8	0.0
9.719810455E8	0.0
9.721999355E8	0.0
9.724188255E8	0.0
9.726377155E8	0.0
9.728566055E8	0.0
9.730754955E8	0.0
9.732943855E8	0.0
9.735132755E8	0.0
9.737321655E8	0.0
9.739510555E8	0.0
9.741699455E8	0.0
9.743888355E8	0.0
9.746077255E8	0.0
9.748266155E8	0.0
9.750455055E8	0.0
9.752643955E8	0.0
9.754832855E8	0.0
9.757021755E8	0.0
9.759210655E8	0.0
9.761399555E8	0.0
9.763588455E8	0.0
9.765777355E8	0.0
9.767966255E8	0.0
9.770155155E8	0.0
9.772344055E8	0.0
9.774532955E8	0.0
9.776721855E8	0.0
9.778910755E8	0.0
9.781099655E8	0.0
9.783288555E8	0.0
9.785477455E8	0.0
9.787666355E8	0.0
9.789855255E8	0.0
9.792044155E8	0.0
9.794233055E8	0.0
9.796421955E8	0.0
9.798610855E8	0.0
9.800799755E8	0.0
9.802988655E8	0.0
9.805177555E8	0.0
9.807366455E8	0.0
9.809555355E8	0.0
9.811744255E8	0.0
9.813933155E8	0.0
9.816122055E8	0.0
9.818310955E8	0.0
9.820499855E8	0.0
9.822688755E8	0.0
9.824877655E8	0.0
9.827066555E8	0.0
9.829255455E8	0.0
9.831444355E8	0.0
9.833633255E8	0.0
9.835822155E8	0.0
9.838011055E8	0.0
9.840199955E8	0.0
9.842388855E8	0.0
9.844577755E8	0.0
9.846766655E8	0.0
9.848955555E8	0.0
9.851144455E8	0.0
9.853333355E8	0.0
9.855522255E8	0.0
9.857711155E8	0.0
9.859900055E8	0.0
9.862088955E8	0.0
9.864277855E8	0.0
9.866466755E8	0.0
9.868655655E8	0.0
9.870844555E8	0.0
9.873033455E8	0.0
9.875222355E8	0.0
9.877411255E8	0.0
9.879600155E8	0.0
9.881789055E8	0.0
9.883977955E8	0.0
9.886166855E8	0.0
9.888355755E8	0.0
9.890544655E8	0.0
9.892733555E8	0.0
9.894922455E8	0.0
9.897111355E8	0.0
9.898712355E8	0.0
9.899806805E8	0.001794522878040483
9.90058275E8	0.0
9.9008797E8	0.0
9.90104058E8	0.0
9.90116606E8	0.0
9.90132765E8	0.0
9.9015441E8	0.0
9.90178628E8	0.0
9.902094265E8	0.0
9.9024299E8	0.0
9.902577485E8	0.0
9.9027056E8	0.0
9.902911605E8	0.0
9.90351245E8	0.0
9.904150005E8	0.0
9.90433946E8	0.0
9.904512505E8	0.0
9.90469466E8	0.0
9.904776385E8	0.0
9.90487405E8	0.0
9.905029E8	0.0
9.90510284E8	0.0
9.90513349E8	0.0
9.905159735E8	0.0
9.90521278E8	0.0
9.905522395E8	0.0
9.905857425E8	0.0
9.90602961E8	0.0
9.906141835E8	0.0
9.906248835E8	0.0
9.90647856E8	0.0
9.90667507E8	0.0
9.906794625E8	0.0
9.906906015E8	0.0
9.90708298E8	0.0
9.907342175E8	0.0
9.907527505E8	0.0
9.907671675E8	0.0
9.907917E8	0.0
9.908129595E8	0.0
9.908204975E8	0.0
9.908332105E8	0.0
9.908498175E8	0.0
9.908667505E8	0.0
9.90885867E8	0.0
9.909030825E8	0.0
9.90914043E8	0.0
9.909303735E8	0.0
9.909506085E8	0.0
9.909559595E8	0.0
9.90967943E8	0.0
9.90990245E8	0.0
9.91002576E8	0.0
9.910152795E8	0.0
9.91036189E8	0.0
9.910546515E8	0.0
9.91083076E8	0.0
9.91113607E8	0.0
9.911291685E8	0.0
9.91140531E8	0.0
9.91155944E8	0.0
9.911712335E8	0.0
9.911874505E8	0.0
9.91200499E8	0.0
9.91214921E8	0.0
9.912352445E8	0.0
9.912594685E8	0.0
9.912888825E8	0.0
9.91306735E8	0.0
9.913125135E8	0.0
9.91331873E8	0.0
9.913508535E8	0.0
9.91357824E8	0.0
9.914021065E8	0.0
9.91443039E8	0.0
9.91446622E8	0.0
9.914516275E8	0.0
9.914669405E8	0.0
9.914933435E8	0.0
9.915159045E8	0.0
9.915265745E8	0.0
9.91540065E8	0.0
9.915537215E8	0.0
9.915639365E8	0.0
9.91572806E8	0.0
9.915748005E8	0.0
9.915893465E8	0.0
9.916040925E8	0.0
9.916152775E8	0.0
9.91627315E8	0.0
9.91642657E8	0.0
9.91666199E8	0.0
9.916876005E8	0.0
9.917112655E8	0.0
9.91747372E8	0.0
9.91780832E8	0.0
9.91790609E8	0.0
9.917987665E8	0.0
9.91813958E8	0.0
9.918362085E8	0.0
9.918628355E8	0.0
9.918752935E8	0.0
9.918777015E8	0.0
9.91902435E8	0.0
9.919373045E8	0.0
9.91956897E8	0.0
9.919763395E8	0.0
9.919985925E8	0.0
9.92012093E8	0.0
